emotion_label,mouth_width,eye_distance,eyebrow_raise,smile_intensity,frown_intensity,eye_openness,mean_GSR,GSR_peaks,GSR_slope
Nervous,32.1355479745667,42.7753420527074,0.54337773245241,0,0.639215736967342,0.599017031721159,4.02752809158329,3,-0.108814417556588
Confident,34.5865760586382,46.1629898187909,0.238262101609375,0.833098724150399,0,0.531306191896214,3.67518233507348,3,-0.0356151307946615
Confident_Excited,31.8380894161723,44.094869315726,0,0.940434349296818,0,0.649547826904111,4.40289963407684,4,-0.0772242410706339
Disgust_Angry,32.5293950240541,46.1962231980106,0,0,0.938636512224056,0.444764676049678,4.48762260964823,5,-0.0492512332888733
Sad,34.7665859188202,44.8721857187955,0.0430772971231231,0.0524564701377218,0.909948875642581,0.316138675273104,1.53624781500384,2,0.0737408992063177
Disgust,33.1826566676198,44.6240678968063,0.105169234696935,0,0.820470112282279,0.308725891213263,3.67661002193514,5,-0.0170125189209309
Happy_Relaxed,30.5925534150647,44.0463893628393,0,0.829643429592461,0,0.576962871073676,2.51067428850761,2,0.178903300915444
Disgust_Angry,34.3582191892449,45.1674065024469,0,0,0.904087214323748,0.477611181523896,4.48059641336994,6,-0.0722211531238656
Sad,32.6607728242718,44.4894953440981,0.061878718505261,0.096944750667464,0.934143177376263,0.312982605361131,1.55287688833028,6,-0.018850281035325
Frustrated,31.6035677821127,44.3225837850845,0,0,0.791441885104853,0.40699059250912,4.76692952891973,3,0.0660248210522894
Sad,33.4385204529241,45.5976654641848,0.0420169873249926,0.0557640056032487,0.798947285043181,0.348845946227291,1.58412477926638,6,-0.015219601074291
Neutral,30.7112913618378,44.3801711951887,0.00956727035399167,0.018822327226522,0.0181826268184991,0.595757968755141,2.51113744321094,2,-0.0448154540101489
Neutral,30.4225785124771,42.3997562945089,0.0388321498286911,0.0404322874640614,0.0448628683587894,0.522737133132402,2.56486878553737,3,-0.0522079865280776
Nervous,30.7445605937793,45.4212104471108,0.560523905750726,0,0.684974763307383,0.524267796689578,4.14715512309871,1,-0.0681544926814903
Sad_Angry,30.4769011159213,45.4737986476513,0,0,0.808767689929009,0.494392654446201,4.31147027445154,5,0.22621670963521
Angry,33.0367568577074,42.6324270374925,0.0406808774333567,0.0203041126952627,0.962082138419967,0.423400319852081,4.85532965668543,2,0.0221789816153316
Bored,32.9635323024423,45.0317257474503,0,0.0436128106196531,0.0287456961541245,0.417143460404004,1.24363643595854,4,0.0290620469477063
Neutral,33.8364015531926,46.6636614473759,0.0114407413729913,0.038032213295792,0.0274335884462047,0.532679301524831,2.67460263659426,1,0.103402706404394
Bored,32.3044953781141,44.1884809585903,0,0.033457669804319,0.00362882851224477,0.462036893149522,1.3726031947262,6,-0.162862205794133
Happy_Relaxed,31.6970662445114,43.3066542377917,0,0.847404243639013,0,0.549864970285945,2.53279729232382,3,0.0393530755671018
Confident_Excited,33.7857973246284,42.2886008375111,0,0.881285241679524,0,0.606574352277823,4.50344900673081,5,-0.00390419217488661
Relaxed,33.9191827189801,42.9966889627292,0,0.658149373619146,0,0.587995822755275,1.9019453661274,5,-0.014515969203585
Relaxed,33.9994039328782,42.36684331799,0,0.696163145532959,0,0.563291149033841,1.96342517854011,4,-0.0813787779168
Disgust,34.8330219043522,42.8125913666731,0.164271475843173,0,0.709649466394557,0.355998444410444,3.72672030069991,6,0.0255600692723054
Fear,32.4000848335724,42.9560468435659,0.711215891207167,0.0428985130216711,0.48571999272293,0.727563623327811,5.11656100322751,6,-0.0295325939935392
Excited,34.9004520651835,46.7646932509098,0.3787759624481,0.78168081101315,0,0.668004482526048,4.95077554839654,2,-0.0610081504294496
Relaxed,34.9081732440478,46.2985900826499,0,0.627195418850308,0,0.583500312047236,1.86119551166668,2,0.0915613698818649
Sad,31.3574951573676,45.5659251299317,0.036191672674482,0.0789082113958663,0.882159039691836,0.363951226268104,1.68619338487547,3,-0.0828472560287099
Confident_Excited,31.7296132064288,45.3694848528376,0,0.902681955572849,0,0.64225837728771,4.56234349535833,6,-0.0986321629697378
Confident,34.7129052774654,42.2651521241151,0.24357072491146,0.877457087298824,0,0.570260993796872,3.55860457935681,6,0.0193083054040722
Fear,34.731956309278,42.0920867513003,0.78846580957693,0.045810649421429,0.416021789018368,0.782310309853504,5.01236589713375,6,0.0808872503086818
Confident_Excited,33.1760326325094,45.2113202023132,0,0.85121667721859,0,0.60338833362896,4.58170624412018,6,-0.16254387491807
Sad,33.3675997399107,44.7641107141537,0.0930778120466856,0.0844423434597872,0.829235128715449,0.328068958203321,1.67575762832752,5,-0.0730350639885061
Excited,32.8219815777167,45.7857461006252,0.318708024511107,0.923776308589449,0,0.617450771946146,4.97925188727357,2,0.0977262363837253
Happy_Relaxed,33.4727737224672,43.8130115387291,0,0.823709250529122,0,0.585343349106331,2.61243967252112,6,-0.168403641715127
Neutral,32.3499305138208,45.9691779450758,0.0382673246995337,0.000251704327010666,0.0309919499087262,0.537355019527739,2.66952343653355,6,-0.0714967822243243
Excited,30.6838930095804,43.1803552900202,0.428764864904388,0.856597251868715,0,0.661227594482783,5.04049343982288,4,0.0355001214403457
Disgust_Angry,30.3429501784415,42.4698600219244,0,0,0.819191024643938,0.42031756044469,4.34077775594178,4,-0.115261288832089
Confident_Excited,31.6657999443673,46.1260396716467,0,0.856303731814473,0,0.615388670573978,4.56185139557981,4,0.0305061710715051
Sad_Angry,32.9982609444059,45.9163326886805,0,0,0.885952521716266,0.464877823510265,4.2697040173726,5,0.0117263668922107
Sad_Angry,31.8943458005397,45.8838234558694,0,0,0.806479460925472,0.444087035799454,4.29239486929921,3,0.111737275162222
Relaxed,30.5448634793132,42.2774272047048,0,0.642167161370288,0,0.574885103738301,1.94036327160036,5,0.0758829233555534
Bored,34.208515549514,44.1320754070177,0,0.00252233021953411,0.0242100057007167,0.498797904236408,1.33652605744739,4,0.0477063756107348
Neutral,31.8803674537659,46.0949715526693,0.0481606855254777,0.0385783806353971,0.0485829404895592,0.594789675911558,2.64332419568671,1,-0.15768628866743
Sad,31.1973972260739,46.4079791942812,0.0433853572289912,0.0726036298752182,0.788866344047097,0.369697685596989,1.6735193625301,6,0.0545675419101411
Relaxed,32.8283335766561,43.5540568862319,0,0.690092526642183,0,0.510039675253288,1.81136262698072,1,0.05951840316681
Disgust,32.6924581345832,42.717711857921,0.128573533695832,0,0.863397329977713,0.331782190586406,3.59769563280015,1,0.0455536671544622
Confident_Excited,31.3687496017364,46.7217028904814,0,0.899600864975267,0,0.661366111322534,4.45826195565888,2,0.086079891181741
Happy,31.8545841970981,44.71780303517,0.210920026830114,0.911761785406642,0.0947185360631301,0.526149202041473,4.53839351901929,4,-0.112539030558236
Embarrassed_Nervous,33.932563037897,43.1220624377806,0.631666175323723,0,0,0.555673259892813,4.1676210700766,5,0.0811194249000862
Bored,34.3402647116445,44.5740335095453,0,0.0269801957026184,0.0264701563941083,0.43908804952347,1.30542869951405,4,0.156020412596298
Embarrassed,30.8134391539554,42.2169387861511,0.652169054467865,0,0,0.456622035433128,3.84751974629177,4,0.0260393669673871
Embarrassed,30.9363462061631,45.2298453092062,0.756913990594697,0,0,0.461940006986912,3.99232422807727,1,-0.0127956960707723
Disgust_Angry,30.6956081031152,44.967484490075,0,0,0.884077906795059,0.478350911557496,4.43275974119169,2,0.0750570762806015
Confident_Excited,31.6868319939286,46.6807113447416,0,0.896342272101441,0,0.638357028361523,4.54813747586816,6,-0.076446257000561
Confident_Excited,34.7908010426065,44.1163265772286,0,0.893692448031806,0,0.602878879083984,4.58764612428705,5,0.0906190690241864
Bored,33.0632734388971,45.0507624185634,0,0.00272610211345901,0.0467370580536282,0.426152646504157,1.39804380771778,1,-0.145557274575276
Fear_Surprise,30.8182357067276,44.8332942135214,0.921231645666793,0,0,0.78048529689246,5.31687470219313,2,0.122675734785833
Happy_Relaxed,34.3511196499814,46.2413687874416,0,0.825407135405901,0,0.535926586799536,2.69801461741592,2,-0.0981241719366855
Angry,34.0420392181008,43.2620769412114,0.0884178866954202,0.0244000985169037,0.950067287238578,0.421047954057946,4.73477528327174,2,0.0817330966998548
Embarrassed,32.1940638907042,42.9661352152374,0.648402220698004,0,0,0.491767352641212,3.81249662526249,5,-0.0277607290446093
Embarrassed,32.9249167865872,45.0346321218789,0.766285937214876,0,0,0.415748576497979,3.93250224960946,3,-0.0074857052831186
Bored,34.1903517710851,46.4372992354742,0,0.0105363402119967,0.0243939754718218,0.493515678683008,1.308387326217,2,0.0914628932683633
Bored,32.9865325265736,44.552481670476,0,0.0141542976031584,0.00204689397585225,0.407484664512866,1.26708569100263,4,-0.0506150403030391
Frustrated,32.7677492371442,42.0504746016266,0,0,0.807654294765662,0.442917496312303,4.63881558404631,2,0.0179205105320364
Neutral,33.0365267424343,44.6873434252393,0.0474262657080674,0.0404378043017977,0.0217726342644226,0.544140845821671,2.67936951885352,3,-0.132721709787183
Happy_Nervous,34.8301960188668,46.8075262132246,0,0.768767899243371,0.323111735145279,0.598655770063516,4.36199766729438,1,-0.0552454439340791
Embarrassed_Nervous,32.5439929348121,45.0723702229762,0.691832296214768,0,0,0.534873496620922,4.09440648164495,3,0.00282433427745108
Nervous,33.5563454801598,42.543725183452,0.657211988992314,0,0.639315482108286,0.557213663945117,4.0187972298174,3,-0.0215115710053963
Fear,31.0781370274474,42.2933951687219,0.771620083166165,0.0886407521843634,0.443450777231963,0.765517385024403,5.28846474874011,2,-0.0350341404598284
Happy,30.7124078779676,46.0401615198588,0.291170630644243,0.872234230680048,0.121747710913667,0.519208473257496,4.53674381472006,5,0.135657697453137
Confident_Excited,30.6182567959342,44.7391416001387,0,0.892726332915545,0,0.690678745844293,4.50258467723967,1,-0.127700475075878
Bored,31.0155541825502,42.8938039266782,0,0.000721015066430714,0.00625337016410401,0.43008279271129,1.24040971168772,5,0.0485894501692434
Bored,31.9862516763715,43.9419456198461,0,0.0055819915063256,0.00141811984509341,0.418791920088028,1.26551466371061,3,0.0848147514088342
Sad_Angry,30.706848086456,43.6371497258656,0,0,0.945196576095015,0.443533165908781,4.28801336752152,6,-0.223503957359878
Embarrassed_Nervous,30.2849192730121,45.7361027998769,0.794857737440122,0,0,0.523943610542742,4.05251525061491,2,-0.0960969862911445
Frustrated,33.9292953550455,42.4123739700793,0,0,0.804259362853035,0.492493476120365,4.74072862739896,2,0.0549330670135914
Disgust,33.1977281831709,43.416630928197,0.151654198108724,0,0.891264827651672,0.35505962832405,3.69270717449421,5,0.0144942878205949
Frustrated,33.2414860164062,43.1544960124831,0,0,0.732679379806659,0.480603190878015,4.69959785778956,6,0.193951577369893
Bored,31.0516366950852,45.0362010451209,0,0.024162916823764,0.0152540631101508,0.448123503418884,1.37311011174205,6,0.0321070467125593
Sad_Angry,31.6306820226264,46.6454947811294,0,0,0.981430863842524,0.470634242910449,4.31215734172257,1,-0.175730016445224
Frustrated,33.3503348102814,42.8130829431399,0,0,0.778916988720652,0.452701484420761,4.63554879641089,3,-0.00594185943440095
Sad_Angry,31.3773510389743,43.3516749735751,0,0,0.978767247593667,0.415798706730654,4.31516179995662,6,-0.0595359284111236
Relaxed,33.8281301878944,44.4723657043008,0,0.637770938322058,0,0.564956714715736,1.80836442901293,6,-0.162802747914326
Neutral,34.5965181310445,43.5414164707114,0.01672306119324,0.0366979227599106,0.0352349498694709,0.556492729897425,2.64612236102233,5,-0.00609188395191864
Surprise,34.3755552833078,46.3196729891159,0.811586448686415,0.370456597268867,0,0.803658660172743,4.8447379729571,6,0.0332263924997739
Neutral,34.6429902024289,45.9089641771869,0.0075518057279423,0.0218509673608954,0.0279142965956092,0.516453344168145,2.64939454821155,4,-0.0804928523017259
Sad,32.7294774335507,46.75207631082,0.0162623333246837,0.0564916066983495,0.909069685257061,0.358637369747134,1.55356846750628,3,0.0697746426955486
Fear,31.3823129789272,42.4606370384841,0.786278427304048,0.0987667772367866,0.488784756200764,0.712991965027026,5.23872384366667,6,-0.136762189765943
Neutral,30.1160939503904,45.4967077252556,0.0368188091209915,0.018311104138443,0.0498108750446379,0.599570641777056,2.52066376479428,3,0.0625945239726408
Angry,34.1460401193022,44.6559788576117,0.0630867905708456,0.0112092800693344,0.811797907223156,0.443300041346161,4.98567642840726,5,-0.00299679409446003
Happy,34.3500387193221,44.2050661271541,0.276030533875176,0.886341657890475,0.0589059250795638,0.541614615150202,4.65470341590313,6,-0.0469056158091431
Surprise,33.7477891245654,44.6838502966771,0.850384041281258,0.384195999839423,0,0.862315129520664,4.85154386781967,4,0.0515824491954838
Fear,30.7493754124364,42.3363758725229,0.773853120850464,0.0232697369164435,0.491520962609014,0.79046078077634,5.01122141956279,5,-0.0022331705672223
Fear,30.6354018208085,42.0932874196603,0.797126949308839,0.0519511044178572,0.453956366961241,0.730090125324378,5.16200387156035,3,0.0494349609049595
Embarrassed_Nervous,33.2278593315831,44.0376284515469,0.768110772827707,0,0,0.519099156866645,4.12054280199284,6,-0.0926203663834169
Neutral,32.9438901012293,43.553303455167,0.0289328858307514,0.0365717117647717,0.0420771009401694,0.538608521536816,2.55317206972263,6,-0.107921609384801
Sad,33.2496792415023,43.6841863969605,0.0645582662187905,0.0784727510396022,0.901079070727061,0.347282480678658,1.60437472847479,4,-0.0781074512677851
Sad_Angry,34.5843831709984,46.6835179580741,0,0,0.9467572413635,0.453715903405111,4.2799345483535,5,0.0477796432150015
Neutral,33.6524625607373,44.7393406432687,0.00564511471121662,0.0251002845607606,0.0167831051808156,0.546840657963319,2.55130631338414,6,-0.0237992872520294
Surprise,30.9702983483217,44.1440089441392,0.859439916540932,0.388293441648987,0,0.875404309853121,4.92528086498687,3,0.0419177002216933
Happy_Relaxed,31.9404190602597,43.4451484118764,0,0.835762044896409,0,0.506586402176805,2.52276816626724,1,-0.00565074735669459
Angry,30.2529003811928,45.6208849930008,0.0922113968100218,0.0153979219630787,0.866912658987768,0.42503922063414,4.81053765185912,1,0.131411012720894
Embarrassed,31.5433678527983,45.1907130741635,0.723088776843022,0,0,0.496337381222451,3.98900981029135,3,-0.0543445330644424
Confident_Excited,30.4328572995857,45.5238649582817,0,0.887063288085233,0,0.625308602335144,4.46315493090493,6,0.0385965532740327
Confident,32.0419551367704,42.1529921038293,0.241219966019799,0.882614579919239,0,0.526299909800605,3.58796407305903,3,0.0518230333122306
Neutral,33.3854638040234,46.4731848349843,0.0285080878794105,0.0208768129387084,0.00450351756410646,0.552551985891867,2.5560895926037,2,0.0513816226833829
Bored,30.27603587462,43.1955635401291,0,0.0357807807199464,0.0410109961955708,0.494949372374887,1.2371824042441,6,0.0769084167319634
Sad,34.3550568073931,46.8558109184667,0.0372965927448845,0.0529347588316244,0.808956578139991,0.341689193198104,1.51653356010721,5,-0.0670122249207879
Happy,33.2513328544427,43.830039100962,0.232084243779903,0.905580645617845,0.0815819284986106,0.593714082835601,4.63006946363682,6,-0.0445189694773879
Frustrated,30.7038883049892,42.7559119556388,0,0,0.880925644571858,0.424253936675558,4.7510577241286,1,0.0494439315932538
Happy,32.0242847082814,42.5404763448012,0.293078749923655,0.889124928523125,0.107266143954623,0.505548509794573,4.54633015276087,5,0.108071816684005
Happy_Relaxed,33.183321759389,42.9176249941103,0,0.827048107358622,0,0.539879468800073,2.59896038161221,5,0.0436604245457153
Nervous,34.1552598902797,46.1867546966085,0.673555046745082,0,0.613618656127997,0.56065130589437,4.11750501768835,4,-0.124311740149818
Surprise,33.1962970396606,43.1060422642333,0.801188128699734,0.376426731901882,0,0.857717139729415,4.84139109514163,1,-0.0555346774734897
Angry,30.3967168633785,43.4028787981338,0.0667114456643984,0.0305243873744266,0.837135504840428,0.42899301958371,4.74964144266638,5,0.0743034325034948
Angry,31.1761260792002,45.2251951606685,0.00173387969536116,0.0128878646749532,0.901515013232816,0.427435319560271,4.79140867047128,6,0.0168771019914192
Bored,34.2704264460196,42.3682232439269,0,0.00735679236932857,0.0472330560630709,0.470705157331866,1.20571173609791,6,0.0181728199680533
Happy_Relaxed,33.7880800950161,45.4005282160729,0,0.882384053936001,0,0.514601856668732,2.54038567306931,3,-0.0195334461063677
Confident,34.3362947882521,46.0715499202235,0.275034358482056,0.808707813761166,0,0.560432378778342,3.65695569783143,1,0.104248679448279
Happy_Relaxed,34.7503987212147,44.0860684056288,0,0.849036266369102,0,0.519782160086282,2.66487731653727,1,-0.0923095931120973
Bored,33.0750280101262,42.8365817720799,0,0.0141122465371094,0.00760281740159558,0.419173812651998,1.22540977787412,2,-0.16924265114437
Confident,34.2575440844716,45.9093982413084,0.200853837341481,0.86672597227656,0,0.592065240569242,3.6080953056864,3,0.0047666019955937
Happy_Relaxed,30.7471058003712,42.0629842261497,0,0.835427494448069,0,0.51564795844218,2.68417320844018,4,0.0874815920573767
Embarrassed_Nervous,33.8629980208446,44.6764492223788,0.729517775995906,0,0,0.578210771810752,4.17683811131758,4,0.0916643951653301
Sad,30.5405755288397,46.4303869694968,0.0378952627538277,0.0606495056148172,0.861522261811057,0.347014427238264,1.59950634200699,1,0.0156059870470427
Embarrassed,34.174723206004,42.6195428803626,0.77953772035606,0,0,0.499346408542817,3.82051924712678,6,0.0947228476281576
Excited,30.8561584545523,46.6035934694133,0.465671192450028,0.784431092312426,0,0.615190912683028,5.07953022678419,4,0.0831447581027539
Fear_Surprise,32.1461554862898,43.8885912366277,0.912118430899697,0,0,0.75399274325892,5.29764272906837,2,0.0955251677869871
Disgust_Angry,31.3107555370403,42.1445339704142,0,0,0.766252465946146,0.408494442118364,4.4025644710443,6,-0.0763316999555241
Happy,31.047899024343,44.3434997808822,0.204482182771232,0.896303694162846,0.0875112742915898,0.544885583993632,4.75341139949512,2,-0.0210124227346554
Happy,30.728462455966,45.1973118879681,0.292148955278697,0.862328057787589,0.0688280095323255,0.593032278262009,4.7336446753035,4,0.235070026173753
Fear_Surprise,34.5189794593187,46.6779130948417,0.753978992914772,0,0,0.750266904426373,5.38966781629787,6,0.189919952402136
Fear_Surprise,32.6803779006076,45.0123305373134,0.775123434319867,0,0,0.783343268512831,5.37235631167825,4,-0.133269903090273
Embarrassed_Nervous,31.2602637344812,46.0043581700034,0.698666216083101,0,0,0.520484896182336,4.09526345101636,3,0.076546572733224
Disgust_Angry,31.6219278073027,44.3445685793595,0,0,0.934471210752538,0.482750905217725,4.41006986396104,3,0.0857546358324284
Sad_Angry,33.2691597335455,42.0265072321035,0,0,0.849259524247034,0.489013587306264,4.31994792141668,1,-0.12102748608472
Happy_Nervous,34.0117960496501,43.6958929931238,0,0.737682533030501,0.481421322319621,0.507284053948413,4.38870882262845,1,0.113549085455404
Disgust,31.3932064447547,43.0812680820617,0.180352744687403,0,0.793696274002198,0.316713035087719,3.75437968736451,4,-0.118841527541694
Frustrated,33.625835945058,42.113280237331,0,0,0.894293402358663,0.46347144615016,4.79346677372555,4,0.306673194068289
Happy,31.3727197281482,45.0619250209274,0.270539062068254,0.854802351755338,0.133656642850692,0.59365099856358,4.62254492914958,1,-0.0722430359015248
Sad_Angry,31.8804071191453,42.7801991223078,0,0,0.832320367013169,0.426963475218913,4.33394048774409,1,-0.217593631437401
Happy,32.2199185654108,44.2043781177187,0.229428372121745,0.879201232449197,0.0827731095363017,0.57914993527972,4.52453026015805,6,0.076309075655265
Excited,31.5943255857612,43.0292038205252,0.490531088643297,0.947876654226109,0,0.620583645770398,4.96107922918219,1,-0.0633725054071183
Disgust_Angry,34.3385133584757,44.596724571878,0,0,0.848174456342684,0.408858287016486,4.44648471702218,2,0.100183261191803
Sad,33.3808527238878,45.8229455179462,0.0330170796932434,0.0934797113975863,0.796020668866073,0.308553246897074,1.56469012894885,5,0.0651129685402089
Confident,33.5351232009498,45.7627051125479,0.293311323246656,0.807112062041132,0,0.523895585064203,3.57739167176766,2,0.130769221544175
Disgust_Angry,33.575032506098,44.1949009689656,0,0,0.882724883207755,0.408810829984055,4.4323528617827,4,-0.00477420830195936
Happy_Nervous,30.3817168754971,43.4522067174677,0,0.76791496924083,0.366343709235889,0.593721376827638,4.31014638167518,4,0.0673885271655147
Angry,31.728641061711,46.6386372760099,0.0631688052595737,0.0349822436183004,0.927692140898991,0.421170751475486,4.95679310422333,1,0.159937266233961
Sad,34.6595961291382,45.08657594146,0.0229537653381318,0.0556968450594632,0.904405840789405,0.365361071021946,1.72329521302519,2,-0.016253035319619
Confident,33.001075887221,46.163412557894,0.250554173500631,0.886968549863411,0,0.578979856596137,3.52726465943728,1,-0.0471805968288736
Fear,32.84205277919,44.0496816654661,0.729159629270213,0.0460671316065372,0.428555098779539,0.76537090328476,5.28729444420781,5,-0.0854166635503591
Confident,34.2393777603829,42.9653753347805,0.211197992686642,0.805745397273701,0,0.580165195583216,3.66486769968422,5,-0.0129165823319862
Surprise,33.693044971539,42.4568091158661,0.886429900157384,0.349615084837146,0,0.814174892480903,4.8946170737533,1,-0.00811429623536465
Surprise,30.0048630517989,46.4924133595509,0.877003544695564,0.380327119191284,0,0.81609715409169,4.93497525293374,1,0.0754853904366847
Sad,31.172838587582,46.7198902231033,0.0991584996886919,0.0765205007516496,0.840070019252776,0.372162837750843,1.65378021095643,4,0.0803411192693735
Neutral,34.1811985690369,44.4359185702186,0.0323713299699674,0.0465199416149389,0.0164253956956892,0.59515987092059,2.65181228969439,2,0.112895868144542
Excited,32.0003023974954,42.0895478576086,0.35866267301653,0.88727137752329,0,0.666065341568122,4.96700916535013,5,0.0208209853079635
Fear,31.9358990829703,44.1322355691364,0.757443319236561,0.0638745354461465,0.419360293022179,0.746097741276717,5.21237194936482,4,0.0448227253310002
Sad,31.7618249067414,43.9550477286432,0.0582297327437017,0.0911567553480776,0.784588068462199,0.347502775009427,1.54645829240086,4,-0.0748612645465859
Fear_Surprise,30.2252118753977,43.3498734934498,0.859870348408466,0,0,0.779593711498276,5.35143679341694,3,-0.0772032427431819
Frustrated,31.489057173792,43.4093871038972,0,0,0.807438664779674,0.482184312747195,4.60120392826116,3,-0.0808383916269988
Neutral,31.6682218952222,42.6837286731166,0.0478130198556802,0.0400229433095396,0.0305139387663177,0.504764039600633,2.56870418700742,6,-0.0588969883013176
Fear_Surprise,32.1642162696345,45.0796610582658,0.927746510814432,0,0,0.760332445359317,5.33437743857718,6,-0.133477562386182
Happy_Nervous,30.8385991352078,45.1266623868068,0,0.718361142645933,0.42857339804067,0.555919349975303,4.2872833605323,6,0.13551671098197
Disgust_Angry,33.7196261633803,43.2139990614695,0,0,0.901643323241734,0.414176177626806,4.31332706126585,2,-0.186411547141177
Happy,31.7481304387,46.3506318417787,0.251963334577292,0.859408927643571,0.0631127636511262,0.568391658748623,4.51474282365239,5,0.0225292762097375
Relaxed,34.0327423895779,46.0978648271124,0,0.604121876385237,0,0.573055688782391,1.98990280202226,3,-0.0490257341344746
Happy,31.1437365885987,43.4265326610505,0.210234818867595,0.884046319256572,0.0904781216704709,0.555977038957496,4.7111963094632,4,0.106973321476332
Angry,33.806640928106,46.253318716463,0.00292796858085495,0.0378433919623462,0.811743519870287,0.434837521829834,4.7287443893723,1,-0.15768406365551
Frustrated,33.222659342356,43.2762286545447,0,0,0.712597583970219,0.452046874922452,4.68914929218372,1,-0.110348634653927
Embarrassed_Nervous,33.2780358835653,45.7460091383201,0.635163982466959,0,0,0.510945423396171,4.07505658179324,3,-0.0768951996272338
Happy_Nervous,30.8214752408486,46.9768540965911,0,0.770795370795836,0.485422821339068,0.577479473804699,4.23254194591467,5,0.0616088898826295
Neutral,30.8434879813085,44.2838678361192,0.0463258662712058,0.0351659634504177,0.0327111885664512,0.521649725612655,2.69806502747114,4,-0.0743517188295798
Embarrassed_Nervous,32.9148554631018,42.8052328892487,0.644755184290754,0,0,0.553295805915091,4.09553776546171,2,-0.00687165505014475
Surprise,30.73458546458,44.9693374434224,0.864396998076834,0.362472280251031,0,0.841457777392346,4.82271530754675,2,0.0213286130429366
Disgust,32.7958606102462,44.7763125281256,0.109592175839211,0,0.875135346213956,0.31027287433399,3.51950397008313,3,-0.0603092240501998
Confident_Excited,33.0332305123062,44.1263138108966,0,0.873435943637151,0,0.695908069030064,4.47028602733024,4,0.133966434696695
Happy,34.8449716333322,43.3536700966254,0.228339723054887,0.903029008574823,0.123779009856317,0.544622529334054,4.70706752812188,6,-0.0735943443775791
Fear_Surprise,32.4217577703198,44.4528183545925,0.87058007882697,0,0,0.786941065548764,5.2205294686451,4,0.0307932530265499
Nervous,32.7635161762382,43.2594638536388,0.595974760325606,0,0.692022477335242,0.587584234945132,4.09906263079315,5,-0.0987534380463155
Embarrassed_Nervous,33.061324627756,43.6416197873054,0.628357588271589,0,0,0.568645967399441,4.06951459155436,6,-0.111151153595794
Bored,33.1942045978246,45.1575922565818,0,0.00466132944917134,0.0491678032467989,0.43587788725672,1.3585710797952,2,-0.0888341752855175
Embarrassed_Nervous,31.9831092839065,46.6694710547098,0.668066937168814,0,0,0.502262600837598,4.18278224943804,5,0.0953619410023833
Excited,34.7453166502059,45.043608427815,0.333210720164389,0.79506290518235,0,0.669644269900231,5.02470516310506,5,-0.117734344977393
Embarrassed,32.7252638658026,45.4783941580147,0.741189411648832,0,0,0.459140267448996,3.84451086190281,3,-0.019746431851645
Nervous,30.3833898134563,46.8242544432293,0.629482626551978,0,0.624832539069644,0.574116132101843,4.1137377976147,3,-0.0279185098329569
Excited,31.9669920160514,45.4209011684245,0.429807000495587,0.83340815539373,0,0.631013667495696,4.94490461508033,4,-0.0229724164836806
Relaxed,31.2802217495153,43.6874573365692,0,0.621664636872792,0,0.593407288942724,1.98513961028707,5,-0.0956764652954924
Relaxed,33.0795487762177,45.12974120537,0,0.623349398601962,0,0.508057815374524,1.82284802274558,4,-0.0495368731205544
Sad,30.471715920968,46.4857393857154,0.0426463397227725,0.0577632659209734,0.916881497291546,0.342617922338793,1.69358162870716,6,0.0931468671363415
Angry,31.1697061882644,46.2704099423126,0.0239333679283142,0.0319055889701938,0.905536492903456,0.455093074860299,4.7123305200159,1,0.0979391387751994
Happy_Relaxed,31.2052862638574,46.7319003030848,0,0.815822891499768,0,0.504272054127479,2.53917121210312,5,-0.127638338616832
Sad,30.5887406897931,46.4610817000057,0.0679744563809249,0.0709488016261689,0.754793432055031,0.352466301784623,1.7061711161946,5,0.0754468359764703
Relaxed,34.0823525150037,44.1584615655893,0,0.692857082409249,0,0.542003140142886,1.8101517799531,4,-0.0895686925750837
Confident,31.0843687130332,44.3287358894198,0.255692653964398,0.825708208781064,0,0.5773087971477,3.57523149052394,1,0.0749432512597116
Fear,34.6648725710414,42.8177879885559,0.723998285071757,0.0879349665680107,0.417990200343158,0.7518785438616,5.10922227692555,5,-0.0966085197104786
Sad,33.8623799801778,44.0946968887895,0.0765780007127724,0.0612050874632875,0.921154132513489,0.370800205074562,1.73739092109101,5,-0.207898318188718
Sad_Angry,34.2212475214685,45.1218100284557,0,0,0.949297667882359,0.436651628992953,4.28156133466444,5,0.00458480370301333
Bored,33.0061588385805,43.1470192168774,0,0.0363165134150164,0.0253085408221453,0.488302565487692,1.34875206596663,3,0.0545259300779742
Embarrassed,31.7994886227765,46.3468298067174,0.627115288026437,0,0,0.422007290671829,3.8681781533131,1,-0.0140702840247372
Excited,32.7616319872932,45.0216157541634,0.433745638301541,0.842246759256884,0,0.638654723002906,4.90692527686565,1,-0.0360344409539765
Disgust,32.4041503011657,46.6736593931817,0.103753051194349,0,0.825549156260675,0.364432548669231,3.70422618798028,1,-0.00350532457451004
Excited,31.3141623226592,43.812426637445,0.498837956964421,0.765762909017601,0,0.642538735434205,4.99308349500872,6,-0.0801385332046636
Embarrassed,33.2917660149668,42.8844779297965,0.719636077281623,0,0,0.449806817435887,3.99113340616122,3,0.00532392159660709
Relaxed,33.994816883397,44.1086483546134,0,0.615550590533724,0,0.592188121494635,1.93738480772399,3,-0.0870064111370943
